loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,mort_acc,credit_score,loan_default
5000,36,16.12966598361648,D,D2,6 years,MORTGAGE,88083.73,credit_card,16.02,0,1,28,0,15.9,34,3,624,0
5000,60,19.039491411000412,E,E4,1 year,RENT,36047.62,small_business,13.79,0,0,6,2,96.1,13,1,600,0
15000,36,19.950670600708683,E,E2,8 years,RENT,20000.0,credit_card,5.05,0,1,13,2,6.8,14,0,622,0
15000,60,9.971266740381445,B,B3,10+ years,RENT,41365.07,debt_consolidation,4.29,0,2,21,0,45.9,34,1,711,0
20000,36,16.355221743289555,D,D5,10+ years,MORTGAGE,35655.79,debt_consolidation,3.94,0,4,3,0,14.4,6,0,655,0
5000,36,16.354769977098982,D,D2,4 years,MORTGAGE,29939.26,debt_consolidation,31.49,0,0,29,0,96.8,38,1,639,0
10000,60,21.426644237790658,F,F3,3 years,MORTGAGE,37735.81,major_purchase,,0,0,2,1,,12,1,573,1
5000,36,12.79631387281082,C,C4,4 years,RENT,38055.39,debt_consolidation,39.37,3,2,4,1,42.8,4,1,677,0
30000,36,16.82537933006187,D,D2,10+ years,MORTGAGE,40816.11,major_purchase,5.09,0,0,9,0,21.3,19,3,673,0
15000,60,9.750500038849136,B,B2,6 years,RENT,68094.37,credit_card,44.96,0,2,25,0,14.2,39,0,739,0
20000,36,15.759655103822723,D,D4,3 years,RENT,75712.91,debt_consolidation,20.36,0,2,27,3,76.2,37,1,623,0
25000,60,22.462894076403767,F,F1,7 years,RENT,64842.65,credit_card,35.4,1,1,21,0,13.5,32,2,581,1
10000,36,22.97953226644759,F,F2,4 years,MORTGAGE,20000.0,debt_consolidation,10.33,0,2,3,0,17.0,12,1,591,0
10000,36,7.121820344256623,A,A3,7 years,MORTGAGE,,credit_card,14.34,0,4,11,0,68.8,14,0,733,0
20000,60,8.515848764664714,B,B2,4 years,MORTGAGE,29665.86,medical,5.49,0,4,27,0,85.6,27,3,701,0
30000,60,17.144234922548424,D,D3,9 years,RENT,111081.3,other,,0,0,11,0,30.6,13,1,627,0
30000,60,15.55998730013289,D,D4,5 years,RENT,32562.82,major_purchase,16.77,0,0,27,0,60.9,27,3,648,0
15000,36,21.268531581531057,F,F5,6 years,RENT,20000.0,credit_card,14.61,0,0,7,0,72.6,13,3,613,0
10000,36,8.98503752480799,B,B4,< 1 year,RENT,81911.61,home_improvement,40.81,2,0,20,0,70.2,25,1,736,0
15000,60,19.484132288137673,E,E3,10+ years,RENT,57225.15,debt_consolidation,38.23,0,3,15,1,52.6,17,3,590,1
10000,36,17.18923579618873,D,D4,< 1 year,RENT,244909.06,debt_consolidation,4.79,1,0,15,0,10.6,27,0,658,0
35000,36,10.12808573856459,B,B2,1 year,MORTGAGE,23654.79,debt_consolidation,17.63,0,1,22,0,55.0,35,0,735,0
5000,36,6.24486611399512,A,A3,1 year,MORTGAGE,47535.42,medical,14.22,0,4,3,0,21.5,10,1,766,0
10000,36,16.44790960168967,D,D5,2 years,RENT,29078.1,home_improvement,41.87,0,1,18,0,10.9,29,1,623,0
5000,36,5.840760172761064,A,A1,5 years,MORTGAGE,29112.2,credit_card,27.09,0,0,20,3,92.0,20,0,743,0
30000,36,20.40379026229551,E,E2,< 1 year,RENT,33069.53,debt_consolidation,40.06,0,0,2,0,40.8,13,2,635,0
15000,36,12.546330756353882,C,C2,3 years,RENT,28028.16,debt_consolidation,18.62,2,3,19,0,13.1,24,2,709,0
10000,60,12.409925443504125,C,C5,9 years,RENT,60568.99,credit_card,27.84,0,0,22,0,94.3,22,0,667,1
15000,36,10.475012849196235,B,B2,8 years,RENT,56263.31,small_business,6.24,0,1,14,1,13.7,17,0,697,0
10000,60,24.423349522412952,G,G2,< 1 year,MORTGAGE,53161.02,major_purchase,5.26,0,0,29,2,98.0,32,0,545,1
10000,60,15.863326706355465,D,D5,10+ years,OWN,115955.73,debt_consolidation,27.58,0,0,25,0,10.4,36,3,674,0
35000,60,20.46573919537611,E,E5,4 years,RENT,75725.13,debt_consolidation,25.37,1,1,2,0,11.6,12,2,600,0
25000,60,15.653138145042691,D,D1,10+ years,RENT,89435.64,credit_card,40.21,1,3,21,0,91.3,31,0,642,0
20000,36,12.0663135536001,C,C5,4 years,MORTGAGE,59686.37,home_improvement,30.91,4,2,5,0,11.7,16,1,658,0
15000,60,21.91178963425573,F,F4,10+ years,OWN,65219.52,debt_consolidation,9.58,2,1,23,0,83.8,30,1,617,0
15000,36,12.593318714888078,C,C5,10+ years,MORTGAGE,94525.32,debt_consolidation,23.44,1,1,10,0,23.9,17,2,654,0
25000,60,13.740064819868465,C,C1,3 years,RENT,27284.93,debt_consolidation,1.9,1,2,19,1,95.9,21,0,680,0
5000,36,9.969936034627517,B,B1,7 years,RENT,36590.43,medical,,1,0,21,0,9.3,30,3,689,0
20000,36,9.581285137787042,B,B2,5 years,RENT,56607.71,debt_consolidation,5.51,0,2,19,0,81.1,26,0,704,1
20000,60,15.520117778658673,D,D5,5 years,MORTGAGE,55543.09,debt_consolidation,18.69,0,0,20,0,98.1,21,1,655,0
15000,36,9.03108670033179,B,B3,5 years,OWN,23092.64,debt_consolidation,1.73,0,1,5,0,17.6,8,2,722,0
10000,60,17.281002899042452,D,D4,8 years,RENT,,other,,2,2,27,0,56.6,38,2,654,1
30000,36,21.49664016177598,F,F2,4 years,RENT,128498.8,credit_card,30.78,4,0,24,2,72.0,28,2,586,1
35000,60,12.055384200720578,C,C2,8 years,RENT,122785.33,debt_consolidation,6.58,1,1,25,0,7.4,35,1,667,0
5000,60,5.962057688392527,A,A5,3 years,MORTGAGE,35740.55,debt_consolidation,7.89,2,2,5,0,66.4,19,0,768,0
10000,36,17.013202939194244,D,D3,10+ years,OWN,90215.52,debt_consolidation,14.51,1,3,3,0,79.0,6,2,661,0
20000,36,7.219445239503722,A,A4,10+ years,OWN,42535.62,other,,0,1,13,0,27.1,20,2,760,0
25000,36,19.070524556697396,E,E4,8 years,RENT,56516.87,home_improvement,39.9,1,1,16,0,22.6,21,3,636,1
15000,36,12.464456160287995,C,C1,7 years,MORTGAGE,104948.99,debt_consolidation,20.85,2,0,4,0,,4,1,663,1
30000,36,13.674912676103617,C,C5,7 years,RENT,121101.23,debt_consolidation,36.3,0,0,27,2,69.8,39,0,709,0
30000,36,12.392457215896718,C,C5,4 years,RENT,41556.02,home_improvement,0.18,0,3,19,2,,30,0,706,0
10000,36,12.726626298286353,C,C4,5 years,RENT,39672.87,other,5.25,0,4,8,0,74.5,11,0,676,0
10000,60,9.261226290829317,B,B3,6 years,RENT,133117.82,debt_consolidation,32.78,0,5,15,0,50.0,20,0,692,0
5000,36,9.292017435469173,B,B3,3 years,RENT,50993.0,other,40.3,0,0,5,0,94.1,17,1,702,0
30000,36,12.150036706066903,C,C2,3 years,OWN,20000.0,other,5.17,0,2,23,0,,23,2,673,1
20000,36,22.687615163615416,F,F4,6 years,MORTGAGE,70542.98,credit_card,35.28,0,0,14,0,40.4,26,3,619,0
35000,60,5.930068367177206,A,A2,8 years,MORTGAGE,33496.15,debt_consolidation,2.67,0,0,22,1,19.7,25,4,737,0
25000,36,9.233852607817255,B,B1,5 years,RENT,45681.06,debt_consolidation,15.69,0,0,9,0,19.1,15,0,737,0
25000,60,9.774632883531057,B,B1,2 years,RENT,77334.65,credit_card,34.52,0,2,12,1,30.4,25,0,694,0
10000,60,13.607238862744003,C,C3,4 years,RENT,20000.0,credit_card,21.53,0,1,5,0,72.6,17,0,706,0
10000,60,6.674150300679606,A,A5,8 years,MORTGAGE,85694.88,debt_consolidation,33.51,0,0,20,0,1.0,25,2,776,0
35000,60,16.223307773353955,D,D4,10+ years,MORTGAGE,21827.68,home_improvement,12.76,0,1,29,0,21.5,36,1,657,1
15000,60,5.510583308718201,A,A5,9 years,RENT,34694.4,debt_consolidation,30.1,0,2,7,0,71.3,7,0,726,0
35000,36,16.490176829575514,D,D4,8 years,MORTGAGE,65571.95,debt_consolidation,35.53,0,1,7,1,92.9,21,3,657,0
15000,36,9.624484808240698,B,B5,2 years,RENT,25893.37,other,8.94,1,0,3,0,98.7,17,3,735,1
20000,36,12.718989185480574,C,C4,4 years,MORTGAGE,25947.23,home_improvement,8.37,0,2,7,2,6.7,11,0,706,0
20000,36,9.75900553292941,B,B5,6 years,MORTGAGE,,debt_consolidation,2.03,1,0,17,0,63.9,21,2,707,1
5000,36,17.07567509344558,D,D3,10+ years,RENT,74428.57,home_improvement,17.2,0,3,28,0,93.7,29,1,649,0
20000,36,21.071104605544974,F,F1,2 years,OTHER,48697.82,credit_card,0.63,3,4,22,3,19.4,26,3,583,1
30000,36,10.122872366944446,B,B2,7 years,MORTGAGE,78568.7,credit_card,23.73,0,2,16,3,64.2,16,0,693,0
15000,60,22.180961074493673,F,F5,4 years,OWN,500000.0,debt_consolidation,12.49,0,2,12,0,88.0,13,4,599,1
15000,36,9.151088137096856,B,B4,5 years,RENT,22161.22,other,44.51,0,3,14,0,16.3,28,4,740,0
25000,36,13.3877452687218,C,C1,9 years,RENT,20000.0,credit_card,39.24,0,0,10,0,8.5,16,2,666,0
25000,60,16.90771106412783,D,D1,8 years,OWN,106301.03,major_purchase,24.73,0,0,29,0,15.5,30,2,671,0
25000,60,10.015850541836036,B,B4,6 years,MORTGAGE,26647.63,credit_card,40.46,1,0,27,0,17.9,39,0,685,0
15000,60,12.825345956336976,C,C5,< 1 year,RENT,67624.64,other,43.33,0,2,18,0,88.2,28,2,653,1
15000,60,6.652907293077437,A,A4,1 year,RENT,77986.07,credit_card,27.01,0,4,8,0,13.7,12,0,774,0
15000,60,16.452778492048342,D,D5,6 years,RENT,53061.07,other,16.1,0,2,10,0,15.1,24,1,626,0
35000,60,12.727870063388805,C,C1,10+ years,RENT,64004.4,credit_card,39.72,0,0,11,0,38.1,19,1,675,0
30000,36,21.25849882691645,F,F5,5 years,MORTGAGE,151082.79,home_improvement,12.0,1,3,4,0,37.4,13,1,613,0
20000,36,10.338064059370682,B,B1,6 years,RENT,37522.05,small_business,14.76,0,0,14,1,28.7,28,4,701,0
10000,36,21.254798879816065,F,F5,10+ years,RENT,116549.04,debt_consolidation,29.25,0,1,19,2,24.7,24,3,578,1
30000,36,6.79736734895649,A,A5,3 years,RENT,24687.0,credit_card,1.48,0,0,27,1,62.7,29,1,722,0
10000,36,16.29986697810206,D,D3,6 years,MORTGAGE,66874.05,medical,5.28,4,0,18,0,47.5,21,1,662,0
10000,60,10.142838281543115,B,B3,9 years,RENT,72553.37,credit_card,24.96,0,0,7,0,41.7,20,0,699,0
15000,60,9.442725042574494,B,B3,10+ years,RENT,51751.67,other,6.26,0,0,15,0,91.2,28,4,687,0
25000,36,5.872928948771506,A,A3,10+ years,MORTGAGE,96966.95,credit_card,38.53,2,3,28,0,65.4,32,4,748,0
5000,36,15.801350619500242,D,D5,6 years,MORTGAGE,55601.83,home_improvement,39.32,0,0,28,0,13.4,35,0,630,0
15000,60,9.28307669970468,B,B2,8 years,RENT,66138.19,debt_consolidation,23.08,0,4,15,1,39.9,28,0,731,0
25000,60,13.069794731585143,C,C2,10+ years,RENT,35469.33,credit_card,4.16,0,4,18,0,52.9,24,2,695,1
20000,60,25.258835772035354,G,G5,4 years,OWN,29764.12,debt_consolidation,12.6,0,2,24,2,45.4,29,0,589,1
5000,60,10.197679348718808,B,B5,10+ years,RENT,29321.21,home_improvement,26.27,0,0,22,1,87.4,25,0,739,0
10000,36,6.248633588073705,A,A3,6 years,MORTGAGE,37503.4,credit_card,2.47,0,0,9,0,9.0,10,2,771,0
25000,60,7.062413473175899,A,A2,3 years,MORTGAGE,25116.5,home_improvement,15.94,1,4,11,0,15.7,24,0,750,0
10000,60,5.949614671342973,A,A5,5 years,RENT,166146.34,debt_consolidation,8.04,0,0,25,1,86.6,35,0,730,0
5000,36,13.756514614477133,C,C5,10+ years,OWN,45034.35,credit_card,25.93,0,1,16,0,63.4,22,0,652,1
35000,36,15.694635721647126,D,D2,7 years,RENT,53881.52,credit_card,39.24,0,1,27,0,4.4,29,0,625,0
20000,60,10.107597580117378,B,B3,10+ years,RENT,27210.44,debt_consolidation,40.45,0,0,26,0,58.0,27,2,694,0
15000,36,6.036144458900102,A,A3,10+ years,MORTGAGE,184727.16,credit_card,4.4,0,0,26,0,96.9,37,2,773,0
20000,36,16.813449157033567,D,D5,8 years,RENT,46496.59,major_purchase,4.26,0,0,16,0,,21,4,632,1
20000,36,9.587856713332467,B,B4,< 1 year,MORTGAGE,38044.2,credit_card,32.66,0,2,21,0,15.4,33,4,685,0
15000,36,13.156242121951161,C,C3,10+ years,MORTGAGE,40205.67,other,0.28,0,0,20,1,33.1,22,3,707,0
20000,36,22.960866692651965,F,F5,9 years,MORTGAGE,47734.22,home_improvement,22.37,0,1,29,0,51.5,34,0,586,0
25000,60,9.696956797352668,B,B4,5 years,MORTGAGE,45148.55,other,29.7,0,1,26,0,6.2,28,0,705,0
10000,36,12.430333642962193,C,C3,5 years,MORTGAGE,24159.39,debt_consolidation,17.49,0,0,10,0,,15,1,668,0
15000,36,19.32106170883836,E,E5,< 1 year,RENT,90773.35,debt_consolidation,19.2,3,3,24,1,36.7,26,0,647,0
15000,36,15.693379253222984,D,D3,10+ years,RENT,,major_purchase,19.8,1,2,7,1,72.7,15,0,641,0
25000,60,16.17086391223931,D,D3,10+ years,MORTGAGE,88050.29,home_improvement,13.32,0,3,23,0,18.3,26,1,672,0
25000,60,19.085912035799954,E,E2,1 year,RENT,24386.16,other,18.93,0,3,11,1,45.0,15,4,650,1
25000,36,13.287351389879664,C,C2,9 years,RENT,60110.64,credit_card,36.15,1,1,10,0,53.1,17,0,677,0
15000,36,13.827710865587152,C,C2,6 years,RENT,29301.14,credit_card,37.62,0,2,13,0,,22,1,692,1
20000,36,16.06280562141256,D,D1,2 years,MORTGAGE,35007.76,other,26.91,0,1,22,0,91.3,23,2,621,1
25000,60,17.19516059545746,D,D4,8 years,RENT,72303.45,debt_consolidation,13.67,1,4,6,0,69.7,12,0,667,0
15000,36,17.252141988131555,D,D3,10+ years,RENT,,major_purchase,18.25,0,1,11,0,85.5,16,1,679,0
35000,36,9.765275573613815,B,B5,6 years,MORTGAGE,161704.01,small_business,31.66,3,2,15,0,96.3,20,1,691,1
15000,36,19.89769917810992,E,E4,2 years,RENT,67768.54,major_purchase,21.33,0,2,3,0,91.9,14,1,590,0
20000,60,10.096462334986903,B,B1,10+ years,RENT,53999.41,major_purchase,5.49,2,3,24,1,84.7,38,1,682,0
25000,36,6.244347478300875,A,A4,5 years,MORTGAGE,30394.27,credit_card,29.91,0,3,26,0,57.4,35,4,772,0
25000,60,10.47293846403286,B,B1,10+ years,RENT,20000.0,debt_consolidation,4.21,0,0,13,0,16.6,25,0,694,0
20000,36,9.263588114930874,B,B1,4 years,MORTGAGE,78605.77,home_improvement,44.43,3,0,16,0,,16,0,705,0
15000,60,15.66971988223769,D,D4,6 years,MORTGAGE,46535.13,other,14.43,0,0,25,0,54.5,33,1,640,0
20000,60,9.965703503802331,B,B1,6 years,OWN,54471.43,credit_card,7.12,1,5,8,0,49.8,21,1,698,0
15000,60,16.16997048255026,D,D3,2 years,OWN,42663.01,credit_card,26.82,0,2,8,0,49.4,8,3,630,0
20000,36,12.055471971483268,C,C5,10+ years,MORTGAGE,35216.23,home_improvement,34.0,0,1,6,0,10.7,17,0,674,0
25000,36,5.85813712665471,A,A2,8 years,RENT,81307.42,debt_consolidation,32.33,0,0,14,0,66.9,25,4,776,0
10000,60,9.238679804605837,B,B4,10+ years,OWN,150687.26,credit_card,12.04,0,0,20,0,79.5,25,2,701,0
25000,36,12.425528953360988,C,C2,< 1 year,RENT,26372.93,small_business,24.31,0,0,12,2,58.4,16,0,698,0
5000,60,15.772795519367563,D,D1,< 1 year,RENT,20000.0,home_improvement,31.14,0,2,23,0,67.6,37,1,662,0
25000,60,8.825140579445957,B,B1,4 years,MORTGAGE,47052.65,debt_consolidation,,0,0,25,0,48.8,27,1,728,0
10000,60,9.752994713867222,B,B1,10+ years,MORTGAGE,35219.12,other,21.79,0,4,21,0,58.7,22,0,714,0
15000,36,8.756754954227162,B,B1,10+ years,MORTGAGE,110217.01,debt_consolidation,0.36,0,0,10,0,13.2,22,1,702,0
10000,60,7.06663525168158,A,A1,10+ years,RENT,73397.22,credit_card,19.01,0,0,27,0,11.2,41,1,735,0
15000,36,7.183490638226098,A,A5,9 years,MORTGAGE,168951.74,small_business,27.66,0,0,14,0,31.1,17,0,737,0
20000,36,25.446966939890046,G,G5,7 years,MORTGAGE,103433.82,major_purchase,6.34,2,2,15,0,47.0,26,0,562,0
15000,36,5.990262855232562,A,A2,8 years,MORTGAGE,57692.27,credit_card,41.66,0,0,24,0,26.3,37,1,744,0
15000,36,6.652853355852869,A,A4,4 years,RENT,59191.99,debt_consolidation,8.04,0,1,14,0,75.7,26,2,744,0
35000,60,18.62210048864906,E,E2,10+ years,MORTGAGE,68512.58,debt_consolidation,6.86,0,1,17,0,68.3,26,0,612,0
10000,36,17.38539333157663,D,D4,4 years,RENT,31379.83,debt_consolidation,0.05,1,3,28,2,43.1,35,4,676,1
15000,36,12.014741010319618,C,C2,4 years,RENT,70342.19,credit_card,11.25,4,1,5,0,24.2,9,1,689,0
20000,36,15.943017641158743,D,D4,2 years,OTHER,123298.42,credit_card,37.62,1,2,15,0,29.8,22,3,674,0
25000,36,21.16598367568992,F,F2,< 1 year,MORTGAGE,37082.77,debt_consolidation,32.37,0,2,13,1,13.8,13,1,616,1
10000,36,7.489436228662973,A,A5,2 years,OWN,46858.88,debt_consolidation,6.76,0,3,12,0,5.2,23,1,757,0
15000,60,8.581404234459349,B,B5,1 year,MORTGAGE,80340.5,small_business,42.01,0,5,8,0,5.8,8,2,685,0
25000,36,18.50344325632552,E,E2,6 years,RENT,133162.58,home_improvement,28.8,0,0,29,0,,43,1,648,1
20000,60,18.701283451798552,E,E1,3 years,OTHER,34705.18,debt_consolidation,22.78,0,4,5,0,,18,2,619,1
30000,36,25.762501848225405,G,G2,4 years,RENT,62737.88,credit_card,5.64,1,2,8,0,10.1,9,3,552,0
5000,36,9.301470208624266,B,B2,5 years,MORTGAGE,53167.98,major_purchase,40.02,0,0,8,0,54.5,11,0,705,0
10000,36,22.889448299312946,F,F3,3 years,RENT,45961.52,major_purchase,27.02,1,3,23,0,27.0,33,1,565,1
20000,60,10.418983994367792,B,B3,2 years,MORTGAGE,20000.0,debt_consolidation,6.19,0,3,5,0,3.0,15,4,720,0
10000,36,16.952207585007994,D,D5,1 year,MORTGAGE,34665.04,small_business,21.7,3,0,9,0,84.6,14,4,622,0
15000,60,18.837738586563006,E,E1,10+ years,MORTGAGE,25938.28,credit_card,1.67,1,3,7,0,95.7,18,4,633,0
5000,60,7.442160731380737,A,A3,4 years,MORTGAGE,49977.27,other,3.43,0,0,18,0,74.8,23,1,770,0
20000,36,9.376386008933338,B,B1,4 years,MORTGAGE,41281.73,debt_consolidation,8.38,0,0,17,0,79.6,25,0,705,0
30000,36,12.92902785428747,C,C3,10+ years,MORTGAGE,26541.56,home_improvement,19.18,2,2,29,0,85.8,36,0,673,0
35000,36,19.773653287203956,E,E4,4 years,RENT,46175.03,debt_consolidation,36.8,0,0,10,2,9.1,22,4,631,0
15000,60,6.932219123553208,A,A5,9 years,MORTGAGE,165940.77,credit_card,30.21,0,2,6,0,50.8,13,0,772,0
5000,36,20.424982808444078,E,E3,2 years,MORTGAGE,36396.87,small_business,30.8,0,3,23,0,45.6,33,1,595,0
30000,60,10.441838654576888,B,B1,< 1 year,RENT,42932.15,home_improvement,,1,1,10,0,85.1,13,3,707,0
20000,60,12.827218289262765,C,C5,10+ years,RENT,47302.67,debt_consolidation,8.94,0,2,13,0,8.6,24,3,669,0
20000,60,8.7842449269704,B,B3,7 years,MORTGAGE,34995.76,small_business,,0,0,23,0,31.0,37,4,680,0
25000,36,22.83118488054181,F,F3,1 year,OTHER,21023.94,debt_consolidation,42.23,0,1,5,0,86.0,5,0,560,1
15000,60,5.737926382113778,A,A4,5 years,RENT,160423.13,credit_card,28.22,1,0,25,0,98.7,29,1,752,0
15000,36,13.105331600017761,C,C2,10+ years,OWN,20000.0,debt_consolidation,9.45,0,0,5,0,19.7,9,1,696,0
30000,60,5.832383191104221,A,A5,10+ years,RENT,20000.0,home_improvement,,0,1,27,3,15.6,41,3,756,0
15000,36,21.71652733368287,F,F1,4 years,MORTGAGE,84908.75,medical,2.93,0,4,24,0,28.2,34,0,575,0
25000,36,19.559468395052775,E,E1,5 years,RENT,20000.0,other,7.94,0,0,23,1,70.9,34,0,617,1
30000,36,9.909995674678347,B,B5,10+ years,MORTGAGE,86043.44,credit_card,28.31,0,2,14,2,56.5,21,0,738,0
15000,36,10.45042902213302,B,B3,< 1 year,RENT,90826.63,medical,6.47,0,0,19,0,14.0,23,0,731,0
30000,36,10.337193390076205,B,B5,7 years,MORTGAGE,33492.16,other,1.88,0,1,10,0,27.9,16,1,687,0
15000,36,13.040891485437516,C,C5,6 years,MORTGAGE,55543.7,other,25.86,1,3,12,2,23.7,17,2,689,0
30000,36,19.1248431081535,E,E5,2 years,MORTGAGE,52559.73,debt_consolidation,7.99,2,0,20,0,50.0,29,3,628,1
15000,36,13.073904481987956,C,C4,5 years,MORTGAGE,33419.26,credit_card,10.07,0,1,28,1,16.9,31,0,672,0
10000,60,12.733336310787998,C,C4,10+ years,RENT,37453.85,debt_consolidation,43.46,0,3,12,0,72.3,16,2,672,0
25000,36,16.418977802900976,D,D4,10+ years,RENT,49307.63,debt_consolidation,36.64,0,2,27,0,1.8,31,0,663,0
30000,36,13.82871267705694,C,C4,5 years,MORTGAGE,40937.33,debt_consolidation,37.58,1,0,7,0,10.1,15,0,707,1
25000,36,6.5285006455588155,A,A2,9 years,OWN,76526.91,credit_card,1.43,0,0,3,0,28.6,6,1,739,0
25000,36,5.583304098045266,A,A5,4 years,MORTGAGE,49503.38,credit_card,43.68,0,3,7,0,34.7,15,3,776,0
35000,60,9.868103363029041,B,B1,1 year,MORTGAGE,71025.17,other,21.65,0,0,23,0,26.5,27,0,731,0
20000,36,16.06195247869075,D,D3,4 years,MORTGAGE,42930.01,credit_card,3.93,0,0,2,2,63.4,15,2,623,0
30000,36,5.927705871097993,A,A2,2 years,RENT,79544.79,debt_consolidation,14.16,0,4,20,0,22.1,27,0,737,0
5000,36,13.533010042436716,C,C4,5 years,MORTGAGE,92072.32,credit_card,4.58,0,2,14,0,7.4,26,0,676,0
10000,36,8.831102754383924,B,B2,10+ years,MORTGAGE,20000.0,credit_card,14.73,1,0,2,0,16.6,12,0,720,0
10000,36,16.718554674202206,D,D2,10+ years,RENT,67974.35,debt_consolidation,5.74,1,2,9,1,35.7,19,2,633,0
35000,36,7.134315756683824,A,A5,8 years,OWN,35711.45,debt_consolidation,11.25,0,1,26,0,30.8,33,0,745,0
10000,60,12.601102802019161,C,C3,4 years,RENT,41636.24,credit_card,3.04,0,1,14,1,20.7,27,3,655,0
15000,60,6.4444735098299235,A,A4,2 years,MORTGAGE,65368.68,debt_consolidation,11.53,0,2,23,0,29.5,31,0,726,0
5000,36,9.655279896155426,B,B5,8 years,RENT,58306.59,small_business,15.33,1,2,8,0,7.4,22,0,706,0
5000,36,6.782210163439915,A,A5,1 year,RENT,47090.56,debt_consolidation,41.14,3,1,24,0,33.4,36,1,758,0
20000,36,13.943858713616079,C,C2,6 years,MORTGAGE,80559.8,debt_consolidation,8.51,1,1,5,0,91.1,18,0,677,0
5000,60,17.27764488987554,D,D1,10+ years,MORTGAGE,60328.36,credit_card,37.26,1,3,14,0,68.2,15,0,643,1
30000,36,5.918049863618644,A,A5,10+ years,MORTGAGE,34371.87,debt_consolidation,36.8,0,1,15,0,18.0,24,1,750,0
30000,36,16.591551738411823,D,D2,5 years,MORTGAGE,,other,25.25,0,0,12,0,66.6,19,1,658,0
20000,36,12.315684123343614,C,C4,< 1 year,RENT,102611.22,credit_card,19.69,0,1,22,0,86.8,24,0,693,0
15000,36,12.120021815398426,C,C4,10+ years,OWN,,home_improvement,18.04,0,3,28,0,60.4,31,0,682,0
30000,60,12.736213158592538,C,C3,6 years,MORTGAGE,38752.73,debt_consolidation,40.97,0,0,7,0,,10,0,655,0
15000,60,9.139607622248432,B,B1,8 years,RENT,34103.6,credit_card,42.92,0,2,13,0,2.7,23,0,682,0
10000,36,16.6409314573676,D,D3,10+ years,RENT,147818.41,credit_card,31.55,0,0,13,0,50.6,13,1,640,0
15000,36,19.782503059624013,E,E1,1 year,OWN,48505.7,medical,38.87,0,0,28,0,64.3,32,0,602,0
15000,60,19.27119081381107,E,E2,10+ years,MORTGAGE,59121.74,debt_consolidation,,0,0,19,1,71.7,32,0,622,1
20000,36,10.234488805097167,B,B2,10+ years,MORTGAGE,69796.64,other,32.14,0,0,25,1,34.8,35,0,722,0
15000,36,17.183497512569364,D,D3,1 year,RENT,20000.0,credit_card,10.85,0,0,2,1,43.6,4,0,635,0
25000,60,6.942304084454818,A,A1,10+ years,RENT,31271.58,debt_consolidation,18.65,0,0,4,1,7.5,4,4,748,0
20000,36,12.7014876451965,C,C5,10+ years,MORTGAGE,202997.14,medical,11.2,1,2,24,0,62.3,27,2,663,0
10000,36,5.984370742863552,A,A1,2 years,MORTGAGE,20000.0,debt_consolidation,33.9,0,0,10,0,81.8,18,3,748,0
15000,36,8.732124101306823,B,B5,7 years,MORTGAGE,22074.05,other,13.55,0,1,24,0,9.7,38,0,703,0
25000,36,16.00092111799294,D,D2,5 years,RENT,41368.45,credit_card,31.67,0,0,25,0,88.8,35,0,620,1
10000,60,20.41821525605622,E,E3,10+ years,OTHER,29872.7,credit_card,14.88,0,2,19,0,17.3,27,1,630,0
5000,60,6.33532473906803,A,A5,10+ years,MORTGAGE,34525.67,debt_consolidation,2.81,0,4,20,0,47.0,32,4,738,0
25000,60,12.831411202971719,C,C4,10+ years,RENT,27090.13,home_improvement,40.15,1,0,25,0,74.7,33,0,695,0
15000,60,16.44139540735855,D,D1,6 years,MORTGAGE,48866.17,credit_card,18.67,0,2,8,0,23.1,16,1,660,0
10000,60,22.295995551517596,F,F4,9 years,RENT,67123.65,credit_card,10.35,0,0,3,0,98.3,8,2,571,1
15000,60,17.34000060010255,D,D3,10+ years,MORTGAGE,68896.72,other,24.09,1,3,3,0,97.3,10,0,674,1
20000,36,5.728268224872416,A,A5,< 1 year,OTHER,33086.01,debt_consolidation,5.98,1,1,3,0,79.5,11,0,721,0
5000,60,7.140569857900487,A,A3,1 year,MORTGAGE,97104.01,debt_consolidation,0.5,1,4,24,0,85.2,32,0,755,0
25000,36,16.397871636222277,D,D5,5 years,RENT,59030.21,credit_card,1.09,1,1,17,0,25.3,19,0,668,0
15000,60,9.049440487060652,B,B3,10+ years,RENT,103019.0,credit_card,44.58,4,0,22,1,99.0,34,0,712,0
5000,60,22.08771220919888,F,F1,4 years,RENT,64405.06,credit_card,35.81,2,2,25,1,22.1,37,0,594,1
30000,36,22.080774060971716,F,F3,4 years,MORTGAGE,46307.47,debt_consolidation,38.02,0,1,19,0,40.8,22,4,588,0
20000,36,21.266761346752457,F,F5,10+ years,MORTGAGE,46998.74,other,22.14,0,1,21,0,19.1,35,0,563,0
35000,36,8.694000163682238,B,B1,< 1 year,MORTGAGE,66927.42,debt_consolidation,23.9,0,0,26,0,,26,1,721,0
10000,60,16.75375446996519,D,D2,2 years,RENT,115549.75,credit_card,8.29,0,1,25,1,99.2,34,2,678,0
15000,36,16.970762118465277,D,D1,10+ years,MORTGAGE,58400.35,other,22.41,0,0,12,0,68.7,18,0,668,1
